,_CASE_KEY,Variant,Customer_ID,Revenue,Costs,Pizza Type,Pizza Size,Customer Satisfaction,Cost Factor,Weekday,Daytime,Distribution Channel,Customer Location,Customer Type,Customer_Location,Customer_Type,SORTING,EVENTTIME,ACTIVITY_EN,Automation
1304,1782,4,230,8,16,Salami,Small,0,Phone Bill,Monday,12,Orderly SE,Munich District One,Student,Munich District Two,Student,14099,2018-04-12 07:36:12,Start preparing pizza,A
1305,1782,4,230,8,16,Salami,Small,0,Phone Bill,Monday,12,Orderly SE,Munich District One,Student,Munich District Two,Student,14100,2018-04-12 07:38:12,Start baking pizza,B
1306,1782,4,230,8,16,Salami,Small,0,Phone Bill,Monday,12,Orderly SE,Munich District One,Student,Munich District Two,Student,14101,2018-04-12 07:50:12,Baking pizza ready,A
1307,1782,4,230,8,16,Salami,Small,0,Phone Bill,Monday,12,Orderly SE,Munich District One,Student,Munich District Two,Student,14102,2018-04-12 07:52:12,Plan route,A
1308,1782,4,230,8,16,Salami,Small,0,Phone Bill,Monday,12,Orderly SE,Munich District One,Student,Munich District Two,Student,14103,2018-04-12 07:54:12,Departure pizza,B
1309,1782,4,230,8,16,Salami,Small,0,Phone Bill,Monday,12,Orderly SE,Munich District One,Student,Munich District Two,Student,14104,2018-04-12 08:00:12,Pizza arrives at customer,A
1310,1782,4,230,8,16,Salami,Small,0,Phone Bill,Monday,12,Orderly SE,Munich District One,Student,Munich District Two,Student,14105,2018-04-12 08:09:12,Payment customer,A
1311,461,4,230,21,23,Funghi,Small,1,Phone Bill,Thursday,18,Feedera SE,Munich District Four,Adult,Munich District Two,Student,3721,2018-08-05 07:30:10,Order by phone,A
1312,461,4,230,21,23,Funghi,Small,1,Phone Bill,Thursday,18,Feedera SE,Munich District Four,Adult,Munich District Two,Student,3722,2018-08-05 07:31:10,Call Customer,A
1313,461,4,230,21,23,Funghi,Small,1,Phone Bill,Thursday,18,Feedera SE,Munich District Four,Adult,Munich District Two,Student,3723,2018-08-05 07:31:10,Start preparing pizza,A
1314,461,4,230,21,23,Funghi,Small,1,Phone Bill,Thursday,18,Feedera SE,Munich District Four,Adult,Munich District Two,Student,3724,2018-08-05 07:32:10,Start preparing pizza,A
1315,461,4,230,21,23,Funghi,Small,1,Phone Bill,Thursday,18,Feedera SE,Munich District Four,Adult,Munich District Two,Student,3725,2018-08-05 07:33:10,Start baking pizza,A
1316,461,4,230,21,23,Funghi,Small,1,Phone Bill,Thursday,18,Feedera SE,Munich District Four,Adult,Munich District Two,Student,3726,2018-08-05 07:42:10,Baking pizza ready,A
1317,461,4,230,21,23,Funghi,Small,1,Phone Bill,Thursday,18,Feedera SE,Munich District Four,Adult,Munich District Two,Student,3727,2018-08-05 07:45:10,Plan route,A
1318,461,4,230,21,23,Funghi,Small,1,Phone Bill,Thursday,18,Feedera SE,Munich District Four,Adult,Munich District Two,Student,3728,2018-08-05 07:46:10,Departure pizza,A
1319,461,4,230,21,23,Funghi,Small,1,Phone Bill,Thursday,18,Feedera SE,Munich District Four,Adult,Munich District Two,Student,3729,2018-08-05 07:53:10,Pizza arrives at customer,B
1320,461,4,230,21,23,Funghi,Small,1,Phone Bill,Thursday,18,Feedera SE,Munich District Four,Adult,Munich District Two,Student,3730,2018-08-05 08:09:10,Payment customer,A
1321,1592,1,235,24,9,Funghi,Small,1,Waiter,Friday,21,Feedera SE,Munich District One,Student,Munich District Two,Student,12632,2018-06-16 05:29:43,Start preparing pizza,A
1322,1592,1,235,24,9,Funghi,Small,1,Waiter,Friday,21,Feedera SE,Munich District One,Student,Munich District Two,Student,12633,2018-06-16 05:29:43,Order by phone,A
1323,1592,1,235,24,9,Funghi,Small,1,Waiter,Friday,21,Feedera SE,Munich District One,Student,Munich District Two,Student,12634,2018-06-16 05:34:43,Start baking pizza,A
1324,1592,1,235,24,9,Funghi,Small,1,Waiter,Friday,21,Feedera SE,Munich District One,Student,Munich District Two,Student,12635,2018-06-16 05:47:43,Plan route,A
1325,1592,1,235,24,9,Funghi,Small,1,Waiter,Friday,21,Feedera SE,Munich District One,Student,Munich District Two,Student,12636,2018-06-16 05:47:43,Baking pizza ready,B
1326,1592,1,235,24,9,Funghi,Small,1,Waiter,Friday,21,Feedera SE,Munich District One,Student,Munich District Two,Student,12637,2018-06-16 05:50:43,Departure pizza,A
1327,1592,1,235,24,9,Funghi,Small,1,Waiter,Friday,21,Feedera SE,Munich District One,Student,Munich District Two,Student,12638,2018-06-16 05:57:43,Pizza arrives at customer,A
1328,1592,1,235,24,9,Funghi,Small,1,Waiter,Friday,21,Feedera SE,Munich District One,Student,Munich District Two,Student,12639,2018-06-16 06:19:43,Payment customer,A
1329,672,1,235,29,5,Salami,Small,1,Chef 2,Sunday,13,Feedera SE,Munich District One,Adult,Munich District Two,Student,5386,2018-02-05 21:08:14,Order by phone,B
1330,672,1,235,29,5,Salami,Small,1,Chef 2,Sunday,13,Feedera SE,Munich District One,Adult,Munich District Two,Student,5387,2018-02-05 21:10:14,Start preparing pizza,A
1331,672,1,235,29,5,Salami,Small,1,Chef 2,Sunday,13,Feedera SE,Munich District One,Adult,Munich District Two,Student,5388,2018-02-05 21:14:14,Start baking pizza,A
1332,672,1,235,29,5,Salami,Small,1,Chef 2,Sunday,13,Feedera SE,Munich District One,Adult,Munich District Two,Student,5389,2018-02-05 21:15:14,Baking pizza ready,B
1333,672,1,235,29,5,Salami,Small,1,Chef 2,Sunday,13,Feedera SE,Munich District One,Adult,Munich District Two,Student,5390,2018-02-05 21:19:14,Plan route,A
1334,672,1,235,29,5,Salami,Small,1,Chef 2,Sunday,13,Feedera SE,Munich District One,Adult,Munich District Two,Student,5391,2018-02-05 21:19:14,Departure pizza,A
1335,672,1,235,29,5,Salami,Small,1,Chef 2,Sunday,13,Feedera SE,Munich District One,Adult,Munich District Two,Student,5392,2018-02-05 21:23:14,Pizza arrives at customer,B
1336,672,1,235,29,5,Salami,Small,1,Chef 2,Sunday,13,Feedera SE,Munich District One,Adult,Munich District Two,Student,5393,2018-02-05 21:58:14,Payment customer,A
1337,639,1,235,6,5,Funghi,Large,3,Ingredients,Thursday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5136,2018-03-30 11:34:47,Order by phone,A
1338,639,1,235,6,5,Funghi,Large,3,Ingredients,Thursday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5137,2018-03-30 11:37:47,Start preparing pizza,A
1339,639,1,235,6,5,Funghi,Large,3,Ingredients,Thursday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5138,2018-03-30 11:44:47,Start baking pizza,B
1340,639,1,235,6,5,Funghi,Large,3,Ingredients,Thursday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5139,2018-03-30 11:45:47,Baking pizza ready,B
1341,639,1,235,6,5,Funghi,Large,3,Ingredients,Thursday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5140,2018-03-30 11:49:47,Plan route,B
1342,639,1,235,6,5,Funghi,Large,3,Ingredients,Thursday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5141,2018-03-30 11:50:47,Departure pizza,A
1343,639,1,235,6,5,Funghi,Large,3,Ingredients,Thursday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5142,2018-03-30 11:52:47,Pizza arrives at customer,A
1344,639,1,235,6,5,Funghi,Large,3,Ingredients,Thursday,18,BestOrder Inc.,Munich District One,Student,Munich District Two,Student,5143,2018-03-30 12:27:47,Payment customer,A
1345,1032,1,235,43,10,Funghi,Large,5,Chef 2,Sunday,20,Feedera SE,Munich District Three,Student,Munich District Two,Student,8236,2018-06-13 03:05:12,Order by phone,B
1346,1032,1,235,43,10,Funghi,Large,5,Chef 2,Sunday,20,Feedera SE,Munich District Three,Student,Munich District Two,Student,8237,2018-06-13 03:07:12,Start preparing pizza,A
1347,1032,1,235,43,10,Funghi,Large,5,Chef 2,Sunday,20,Feedera SE,Munich District Three,Student,Munich District Two,Student,8238,2018-06-13 03:09:12,Start baking pizza,A
1348,1032,1,235,43,10,Funghi,Large,5,Chef 2,Sunday,20,Feedera SE,Munich District Three,Student,Munich District Two,Student,8239,2018-06-13 03:11:12,Baking pizza ready,B
1349,1032,1,235,43,10,Funghi,Large,5,Chef 2,Sunday,20,Feedera SE,Munich District Three,Student,Munich District Two,Student,8240,2018-06-13 03:14:12,Plan route,A
1350,1032,1,235,43,10,Funghi,Large,5,Chef 2,Sunday,20,Feedera SE,Munich District Three,Student,Munich District Two,Student,8241,2018-06-13 03:17:12,Departure pizza,A
1351,1032,1,235,43,10,Funghi,Large,5,Chef 2,Sunday,20,Feedera SE,Munich District Three,Student,Munich District Two,Student,8242,2018-06-13 03:26:12,Pizza arrives at customer,A
1352,1032,1,235,43,10,Funghi,Large,5,Chef 2,Sunday,20,Feedera SE,Munich District Three,Student,Munich District Two,Student,8243,2018-06-13 03:33:12,Payment customer,A
1353,391,3,235,29,11,Magherita,Medium,3,Chef 2,Friday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,3161,2018-03-25 07:27:57,Order by phone,A
1354,391,3,235,29,11,Magherita,Medium,3,Chef 2,Friday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,3162,2018-03-25 07:29:57,Start preparing pizza,A
1355,391,3,235,29,11,Magherita,Medium,3,Chef 2,Friday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,3163,2018-03-25 07:32:57,Start baking pizza,B
1356,391,3,235,29,11,Magherita,Medium,3,Chef 2,Friday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,3164,2018-03-25 07:48:57,Baking pizza ready,B
1357,391,3,235,29,11,Magherita,Medium,3,Chef 2,Friday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,3165,2018-03-25 07:56:57,Start baking pizza,A
1358,391,3,235,29,11,Magherita,Medium,3,Chef 2,Friday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,3166,2018-03-25 07:56:57,Start preparing pizza,A
1359,391,3,235,29,11,Magherita,Medium,3,Chef 2,Friday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,3167,2018-03-25 08:09:57,Baking pizza ready,A
1360,391,3,235,29,11,Magherita,Medium,3,Chef 2,Friday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,3168,2018-03-25 08:15:57,Plan route,A
1361,391,3,235,29,11,Magherita,Medium,3,Chef 2,Friday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,3169,2018-03-25 08:17:57,Departure pizza,A
1362,391,3,235,29,11,Magherita,Medium,3,Chef 2,Friday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,3170,2018-03-25 08:26:57,Pizza arrives at customer,B
1363,391,3,235,29,11,Magherita,Medium,3,Chef 2,Friday,14,BestOrder Inc.,Munich District One,Adult,Munich District Two,Student,3171,2018-03-25 08:44:57,Payment customer,A
1364,1953,4,235,18,16,Magherita,Small,2,Delivery Scooters ,Sunday,18,BestOrder Inc.,Munich District Four,Student,Munich District Two,Student,15435,2018-06-09 08:01:40,Order by phone,A
1365,1953,4,235,18,16,Magherita,Small,2,Delivery Scooters ,Sunday,18,BestOrder Inc.,Munich District Four,Student,Munich District Two,Student,15436,2018-06-09 08:02:40,Call Customer,A
1366,1953,4,235,18,16,Magherita,Small,2,Delivery Scooters ,Sunday,18,BestOrder Inc.,Munich District Four,Student,Munich District Two,Student,15437,2018-06-09 08:02:40,Start preparing pizza,A
1367,1953,4,235,18,16,Magherita,Small,2,Delivery Scooters ,Sunday,18,BestOrder Inc.,Munich District Four,Student,Munich District Two,Student,15438,2018-06-09 08:04:40,Start preparing pizza,B
1368,1953,4,235,18,16,Magherita,Small,2,Delivery Scooters ,Sunday,18,BestOrder Inc.,Munich District Four,Student,Munich District Two,Student,15439,2018-06-09 08:11:40,Start baking pizza,A
1369,1953,4,235,18,16,Magherita,Small,2,Delivery Scooters ,Sunday,18,BestOrder Inc.,Munich District Four,Student,Munich District Two,Student,15440,2018-06-09 08:18:40,Baking pizza ready,A
1370,1953,4,235,18,16,Magherita,Small,2,Delivery Scooters ,Sunday,18,BestOrder Inc.,Munich District Four,Student,Munich District Two,Student,15441,2018-06-09 08:21:40,Plan route,A
1371,1953,4,235,18,16,Magherita,Small,2,Delivery Scooters ,Sunday,18,BestOrder Inc.,Munich District Four,Student,Munich District Two,Student,15442,2018-06-09 08:26:40,Departure pizza,B
1372,1953,4,235,18,16,Magherita,Small,2,Delivery Scooters ,Sunday,18,BestOrder Inc.,Munich District Four,Student,Munich District Two,Student,15443,2018-06-09 08:34:40,Pizza arrives at customer,A
1373,1953,4,235,18,16,Magherita,Small,2,Delivery Scooters ,Sunday,18,BestOrder Inc.,Munich District Four,Student,Munich District Two,Student,15444,2018-06-09 08:57:40,Payment customer,A
1374,512,1,178,6,9,Funghi,Medium,1,Chef 2,Wednesday,11,Deliver Now Holding,Munich District Two,Student,Munich District Two,Senior,4099,2018-05-15 20:55:30,Order by phone,A
1375,512,1,178,6,9,Funghi,Medium,1,Chef 2,Wednesday,11,Deliver Now Holding,Munich District Two,Student,Munich District Two,Senior,4100,2018-05-15 20:58:30,Start preparing pizza,A
1376,512,1,178,6,9,Funghi,Medium,1,Chef 2,Wednesday,11,Deliver Now Holding,Munich District Two,Student,Munich District Two,Senior,4101,2018-05-15 21:05:30,Start baking pizza,B
1377,512,1,178,6,9,Funghi,Medium,1,Chef 2,Wednesday,11,Deliver Now Holding,Munich District Two,Student,Munich District Two,Senior,4102,2018-05-15 21:09:30,Baking pizza ready,A
1378,512,1,178,6,9,Funghi,Medium,1,Chef 2,Wednesday,11,Deliver Now Holding,Munich District Two,Student,Munich District Two,Senior,4103,2018-05-15 21:10:30,Plan route,A
1379,512,1,178,6,9,Funghi,Medium,1,Chef 2,Wednesday,11,Deliver Now Holding,Munich District Two,Student,Munich District Two,Senior,4104,2018-05-15 21:13:30,Departure pizza,A
1380,512,1,178,6,9,Funghi,Medium,1,Chef 2,Wednesday,11,Deliver Now Holding,Munich District Two,Student,Munich District Two,Senior,4105,2018-05-15 21:20:30,Pizza arrives at customer,A
1381,512,1,178,6,9,Funghi,Medium,1,Chef 2,Wednesday,11,Deliver Now Holding,Munich District Two,Student,Munich District Two,Senior,4106,2018-05-15 21:32:30,Payment customer,A
1382,445,2,178,55,16,Calzone,Medium,3,Waiter,Sunday,11,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,3602,2018-03-19 04:42:32,Order at the counter (shop),A
1383,445,2,178,55,16,Calzone,Medium,3,Waiter,Sunday,11,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,3603,2018-03-19 04:42:32,Start preparing pizza,A
1384,445,2,178,55,16,Calzone,Medium,3,Waiter,Sunday,11,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,3604,2018-03-19 04:44:32,Start baking pizza,B
1385,445,2,178,55,16,Calzone,Medium,3,Waiter,Sunday,11,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,3605,2018-03-19 04:50:32,Baking pizza ready,A
1386,445,2,178,55,16,Calzone,Medium,3,Waiter,Sunday,11,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,3606,2018-03-19 04:50:32,Payment customer,B
1387,1392,2,178,9,43,Salami,Small,4,Delivery Scooters ,Saturday,17,Orderly SE,Munich District Three,Adult,Munich District Two,Senior,11093,2018-02-06 18:14:47,Order at the counter (shop),A
1388,1392,2,178,9,43,Salami,Small,4,Delivery Scooters ,Saturday,17,Orderly SE,Munich District Three,Adult,Munich District Two,Senior,11094,2018-02-06 18:14:47,Start preparing pizza,A
1389,1392,2,178,9,43,Salami,Small,4,Delivery Scooters ,Saturday,17,Orderly SE,Munich District Three,Adult,Munich District Two,Senior,11095,2018-02-06 18:19:47,Start baking pizza,A
1390,1392,2,178,9,43,Salami,Small,4,Delivery Scooters ,Saturday,17,Orderly SE,Munich District Three,Adult,Munich District Two,Senior,11096,2018-02-06 18:29:47,Baking pizza ready,B
1391,1392,2,178,9,43,Salami,Small,4,Delivery Scooters ,Saturday,17,Orderly SE,Munich District Three,Adult,Munich District Two,Senior,11097,2018-02-06 18:29:47,Payment customer,A
1392,971,2,178,10,39,Veggie,Small,3,Waiter,Sunday,13,Feedera SE,Munich District Five,Student,Munich District Two,Senior,7764,2018-03-20 18:49:21,Order at the counter (shop),A
1393,971,2,178,10,39,Veggie,Small,3,Waiter,Sunday,13,Feedera SE,Munich District Five,Student,Munich District Two,Senior,7765,2018-03-20 18:49:21,Start preparing pizza,A
1394,971,2,178,10,39,Veggie,Small,3,Waiter,Sunday,13,Feedera SE,Munich District Five,Student,Munich District Two,Senior,7766,2018-03-20 18:51:21,Start baking pizza,A
1395,971,2,178,10,39,Veggie,Small,3,Waiter,Sunday,13,Feedera SE,Munich District Five,Student,Munich District Two,Senior,7767,2018-03-20 19:03:21,Baking pizza ready,B
1396,971,2,178,10,39,Veggie,Small,3,Waiter,Sunday,13,Feedera SE,Munich District Five,Student,Munich District Two,Senior,7768,2018-03-20 19:04:21,Payment customer,A
1397,104,3,178,10,7,Veggie,Small,1,Phone Bill,Friday,18,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,869,2018-04-07 17:52:24,Order by phone,A
1398,104,3,178,10,7,Veggie,Small,1,Phone Bill,Friday,18,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,870,2018-04-07 17:54:24,Start preparing pizza,A
1399,104,3,178,10,7,Veggie,Small,1,Phone Bill,Friday,18,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,871,2018-04-07 17:59:24,Start baking pizza,B
1400,104,3,178,10,7,Veggie,Small,1,Phone Bill,Friday,18,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,872,2018-04-07 18:03:24,Baking pizza ready,A
1401,104,3,178,10,7,Veggie,Small,1,Phone Bill,Friday,18,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,873,2018-04-07 18:03:24,Start preparing pizza,A
1402,104,3,178,10,7,Veggie,Small,1,Phone Bill,Friday,18,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,874,2018-04-07 18:04:24,Start baking pizza,A
1403,104,3,178,10,7,Veggie,Small,1,Phone Bill,Friday,18,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,875,2018-04-07 18:15:24,Baking pizza ready,A
1404,104,3,178,10,7,Veggie,Small,1,Phone Bill,Friday,18,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,876,2018-04-07 18:18:24,Plan route,A
1405,104,3,178,10,7,Veggie,Small,1,Phone Bill,Friday,18,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,877,2018-04-07 18:23:24,Departure pizza,A
1406,104,3,178,10,7,Veggie,Small,1,Phone Bill,Friday,18,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,878,2018-04-07 18:23:24,Pizza arrives at customer,B
1407,104,3,178,10,7,Veggie,Small,1,Phone Bill,Friday,18,Deliver Now Holding,Munich District One,Student,Munich District Two,Senior,879,2018-04-07 18:49:24,Payment customer,A
1408,1159,4,178,17,3,Funghi,Medium,0,Phone Bill,Friday,12,Orderly SE,Munich District One,Student,Munich District Two,Senior,9221,2018-05-03 09:22:34,Order by phone,A
1409,1159,4,178,17,3,Funghi,Medium,0,Phone Bill,Friday,12,Orderly SE,Munich District One,Student,Munich District Two,Senior,9222,2018-05-03 09:24:34,Start preparing pizza,A
1410,1159,4,178,17,3,Funghi,Medium,0,Phone Bill,Friday,12,Orderly SE,Munich District One,Student,Munich District Two,Senior,9223,2018-05-03 09:30:34,Call Customer,A
