,Year-Sem,SECTION,A,B,C,D,F,TOTAL A-F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR,Year-sem
342,,COURSE TOTAL:,17,0,0,0,0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,,20212
348,,COURSE TOTAL:,27,17,0,0.1,0.2,44,3.613,1,0.3,0.4,1.1,0.5,46,Unnamed: 0,20212
352,,COURSE TOTAL:,8,3,0,0,0,11.0,3.727,0.0,0.0,0.0,0.0,0.0,11.0,,20212
358,,COURSE TOTAL:,51,11,0,0,0,62.0,3.822,0.0,0.0,0.0,0.0,0.0,62.0,,20212
362,,COURSE TOTAL:,39,11,0,0,0,50.0,3.78,0.0,0.0,0.0,0.0,0.0,50.0,,20212
2,,COURSE TOTAL:,18,13,0,0,0,31.0,3.58,1.0,0.0,0.0,0.0,0.0,32.0,,20211
6,,COURSE TOTAL:,10,5,1,0,0,16.0,3.562,0.0,0.0,0.0,0.0,0.0,16.0,,20211
10,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20211
16,,COURSE TOTAL:,7,1,0,0,0,8.0,Error,0.0,0.0,0.0,0.0,0.0,8.0,,20211
20,,COURSE TOTAL:,12,0,0,0,0,12.0,4.000,0.0,0.0,0.0,0.0,3.0,15.0,,20211
24,,COURSE TOTAL:,8,0,0,0,0,8.0,4.000,0.0,0.0,0.0,0.0,0.0,8.0,,20211
28,,COURSE TOTAL:,8,0,0,0,0,8.0,4.000,0.0,0.0,0.0,0.0,0.0,8.0,,20211
32,,COURSE TOTAL:,8,0,0,0,0,8.0,4.000,0.0,0.0,0.0,0.0,0.0,8.0,,20211
36,,COURSE TOTAL:,14,15,0,0,0,29.0,3.4819999999999998,0.0,0.0,0.0,0.0,0.0,29.0,,20211
40,,COURSE TOTAL:,18,11,0,0,0,29.0,3.62,0.0,0.0,0.0,0.0,0.0,29.0,,20211
44,,COURSE TOTAL:,29,0,0,0,0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,,20211
48,,COURSE TOTAL:,8,12,5,5,0,30.0,2.766,0.0,0.0,0.0,0.0,0.0,30.0,,20211
52,,COURSE TOTAL:,17,12,0,0,0,29.0,3.5860000000000003,0.0,0.0,0.0,0.0,0.0,29.0,,20211
56,,COURSE TOTAL:,13,16,0,0,0,29.0,3.448,0.0,0.0,0.0,0.0,0.0,29.0,,20211
60,,COURSE TOTAL:,27,2,0,0,0,29.0,3.931,0.0,0.0,0.0,0.0,0.0,29.0,,20211
64,,COURSE TOTAL:,26,3,0,0,0,29.0,3.8960000000000004,0.0,0.0,0.0,0.0,0.0,29.0,,20211
68,,COURSE TOTAL:,22,7,0,0,0,29.0,3.758,0.0,0.0,0.0,0.0,0.0,29.0,,20211
72,,COURSE TOTAL:,16,13,0,0,0,29.0,3.551,0.0,0.0,0.0,0.0,0.0,29.0,,20211
76,,COURSE TOTAL:,29,0,0,0,0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,,20211
80,,COURSE TOTAL:,15,12,2,0,0,29.0,3.448,0.0,0.0,0.0,0.0,0.0,29.0,,20211
84,,COURSE TOTAL:,14,3,0,0,0,17.0,3.823,1.0,0.0,0.0,0.0,0.0,18.0,,20211
88,,COURSE TOTAL:,28,1,0,0,0,29.0,3.965,0.0,0.0,0.0,0.0,0.0,29.0,,20211
94,,COURSE TOTAL:,20,0,0,0,0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,,20211
98,,COURSE TOTAL:,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,,20211
104,,COURSE TOTAL:,6,0,0,0,0,6.0,4.000,0.0,0.0,0.0,0.0,0.0,6.0,,20211
108,,COURSE TOTAL:,6,0,0,0,0,6.0,4.000,0.0,0.0,0.0,0.0,0.0,6.0,,20211
112,,COURSE TOTAL:,6,0,0,0,0,6.0,4.000,0.0,0.0,0.0,0.0,0.0,6.0,,20211
116,,COURSE TOTAL:,6,0,0,0,0,6.0,Error,0.0,0.0,0.0,0.0,0.0,6.0,,20211
120,,COURSE TOTAL:,6,0,0,0,0,6.0,Error,0.0,0.0,0.0,0.0,0.0,6.0,,20211
124,,COURSE TOTAL:,6,0,0,0,0,6.0,Error,0.0,0.0,0.0,0.0,0.0,6.0,,20211
128,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
132,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
136,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
140,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
144,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
148,,COURSE TOTAL:,4,2,0,0,0,6.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,6.0,,20211
152,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
156,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
160,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
164,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
168,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
172,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
176,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20211
180,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20211
184,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20211
188,,COURSE TOTAL:,12,0,0,0,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,,20211
2,,COURSE TOTAL:,23,0,0,0,0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,,20212
6,,COURSE TOTAL:,12,0,0,0,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,,20212
10,,COURSE TOTAL:,6,1,0,0,0,7.0,3.8569999999999998,0.0,0.0,0.0,0.0,0.0,7.0,,20212
14,,COURSE TOTAL:,22,0,0,0,0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,,20212
18,,COURSE TOTAL:,8,0,0,0,0,8.0,Error,0.0,0.0,0.0,0.0,0.0,8.0,,20212
22,,COURSE TOTAL:,8,0,0,0,0,8.0,4.000,0.0,0.0,0.0,0.0,0.0,8.0,,20212
26,,COURSE TOTAL:,8,0,0,0,0,8.0,4.000,0.0,0.0,0.0,0.0,0.0,8.0,,20212
30,,COURSE TOTAL:,8,0,0,0,0,8.0,4.000,0.0,0.0,0.0,0.0,0.0,8.0,,20212
34,,COURSE TOTAL:,6,0,0,0,0,6.0,4.000,0.0,0.0,0.0,0.0,0.0,6.0,,20212
38,,COURSE TOTAL:,21,8,0,0,0,29.0,3.7239999999999998,0.0,0.0,0.0,0.0,0.0,29.0,,20212
42,,COURSE TOTAL:,23,6,0,0,0,29.0,3.793,0.0,0.0,0.0,0.0,0.0,29.0,,20212
46,,COURSE TOTAL:,29,0,0,0,0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,,20212
52,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20212
58,,COURSE TOTAL:,6,0,0,0,0,6.0,Error,0.0,0.0,0.0,0.0,0.0,6.0,,20212
62,,COURSE TOTAL:,6,0,0,0,0,6.0,4.000,0.0,0.0,0.0,0.0,0.0,6.0,,20212
66,,COURSE TOTAL:,6,0,0,0,0,6.0,4.000,0.0,0.0,0.0,0.0,0.0,6.0,,20212
70,,COURSE TOTAL:,6,0,0,0,0,6.0,4.000,0.0,0.0,0.0,0.0,0.0,6.0,,20212
74,,COURSE TOTAL:,6,0,0,0,0,6.0,4.000,0.0,0.0,0.0,0.0,0.0,6.0,,20212
78,,COURSE TOTAL:,6,0,0,0,0,6.0,4.000,0.0,0.0,0.0,0.0,0.0,6.0,,20212
82,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20212
86,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20212
90,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20212
94,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20212
98,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20212
102,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,11.0,,20212
106,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20212
110,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,,20212
114,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20212
2,,COURSE TOTAL:,8,0,1,0,0,9.0,3.7769999999999997,0.0,0.0,0.0,0.0,0.0,9.0,,20211
8,,COURSE TOTAL:,10,1,0,0,0,11.0,3.909,0.0,0.0,0.0,0.0,2.0,13.0,,20211
12,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,7.0,,20211
16,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20211
20,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20211
24,,COURSE TOTAL:,21,0,0,0,0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,,20211
28,,COURSE TOTAL:,17,2,0,0,0,19.0,3.8939999999999997,0.0,0.0,0.0,0.0,0.0,19.0,,20211
32,,COURSE TOTAL:,13,0,0,0,0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,,20211
36,,COURSE TOTAL:,16,0,0,0,0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,,20211
40,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20211
44,,COURSE TOTAL:,20,1,0,0,0,21.0,3.952,0.0,0.0,0.0,0.0,0.0,21.0,,20211
50,,COURSE TOTAL:,19,0,0,0,0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,,20211
54,,COURSE TOTAL:,40,1,0,0.1,0.2,41,3.975,0.3,0.4,0.5,0.6,0.7,41.1,Unnamed: 0,20211
58,,COURSE TOTAL:,10,1,0,0,0,11.0,3.909,0.0,0.0,0.0,0.0,0.0,11.0,,20211
62,,COURSE TOTAL:,17,2,0,0,0,19.0,3.8939999999999997,0.0,0.0,0.0,0.0,0.0,19.0,,20211
66,,COURSE TOTAL:,12,0,0,0,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,,20211
70,,COURSE TOTAL:,13,1,0,0,0,14.0,3.928,0.0,0.0,0.0,0.0,0.0,14.0,,20211
74,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,,20211
80,,COURSE TOTAL:,17,2,0,0,0,19.0,3.8939999999999997,0.0,0.0,0.0,0.0,0.0,19.0,,20211
84,,COURSE TOTAL:,4,3,0,0,0,7.0,3.571,0.0,0.0,0.0,2.0,0.0,9.0,,20211
92,,COURSE TOTAL:,77,30,3,2,2,114.0,3.5610000000000004,0.0,0.0,0.0,1.0,0.0,115.0,,20211
98,,COURSE TOTAL:,61,12,5,0,0,78.0,3.717,0.0,0.0,0.0,1.0,0.0,79.0,,20211
104,,COURSE TOTAL:,37,33,6,1,0,77.0,3.3760000000000003,1.0,0.0,0.0,1.0,0.0,79.0,,20211
114,,COURSE TOTAL:,78,20,7,1,1,107.0,3.616,0.0,0.0,0.0,2.0,5.0,114.0,,20211
118,,COURSE TOTAL:,22,16,2,0,0,40.0,3.5,0.0,0.0,0.0,0.0,0.0,40.0,,20211
126,,COURSE TOTAL:,77,21,8,0,0.1,106,3.650,0.2,0.3,0.4,0.5,0.6,106.1,Unnamed: 0,20211
136,,COURSE TOTAL:,25,47,40,3,1,116.0,2.793,0.0,0.0,0.0,4.0,1.0,121.0,,20211
142,,COURSE TOTAL:,91,17,1,0,0,109.0,3.825,0.0,0.0,0.0,0.0,0.0,109.0,,20211
148,,COURSE TOTAL:,36,20,3,0,0,59.0,3.5589999999999997,0.0,0.0,0.0,0.0,0.0,59.0,,20211
154,,COURSE TOTAL:,63,3,0,0,0,66.0,3.9539999999999997,1.0,0.0,0.0,0.0,0.0,67.0,,20211
160,,COURSE TOTAL:,62,12,6,0,0,80.0,3.7,0.0,0.0,0.0,0.0,0.0,80.0,,20211
166,,COURSE TOTAL:,90,3,2,0,0,95.0,3.926,0.0,0.0,0.0,2.0,0.0,97.0,,20211
172,,COURSE TOTAL:,40,20,7,1,0,68.0,3.455,0.0,0.0,0.0,1.0,0.0,69.0,,20211
176,,COURSE TOTAL:,16,6,0,1,0,23.0,3.608,0.0,0.0,0.0,0.0,0.0,23.0,,20211
180,,COURSE TOTAL:,17,4,0,0,0,21.0,3.8089999999999997,0.0,0.0,0.0,1.0,0.0,22.0,,20211
188,,COURSE TOTAL:,43,1,0,0,0,44.0,3.977,0.0,0.0,0.0,0.0,0.0,44.0,,20211
192,,COURSE TOTAL:,26,0,0,0,0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,,20211
196,,COURSE TOTAL:,18,0,1,0,0,19.0,3.8939999999999997,0.0,0.0,0.0,0.0,0.0,19.0,,20211
200,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
204,,COURSE TOTAL:,21,1,0,0,0,22.0,3.9539999999999997,0.0,0.0,0.0,0.0,0.0,22.0,,20211
208,,COURSE TOTAL:,20,0,0,0,0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,,20211
212,,COURSE TOTAL:,12,1,0,0,0,13.0,3.923,1.0,0.0,0.0,1.0,0.0,15.0,,20211
216,,COURSE TOTAL:,15,1,1,0,0,17.0,3.823,0.0,0.0,0.0,0.0,0.0,17.0,,20211
220,,COURSE TOTAL:,8,1,0,0,0,9.0,3.888,0.0,0.0,0.0,0.0,0.0,9.0,,20211
224,,COURSE TOTAL:,17,1,0,0,0,18.0,3.944,0.0,0.0,0.0,0.0,0.0,18.0,,20211
228,,COURSE TOTAL:,16,1,0,0,0,17.0,3.9410000000000003,0.0,0.0,0.0,0.0,0.0,17.0,,20211
232,,COURSE TOTAL:,17,4,0,0,0,21.0,3.8089999999999997,0.0,0.0,0.0,0.0,0.0,21.0,,20211
236,,COURSE TOTAL:,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,,20211
240,,COURSE TOTAL:,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,,20211
246,,COURSE TOTAL:,19,16,10,3,1,49,3.000,0,0.1,0.2,2,0.3,51,Unnamed: 0,20211
250,,COURSE TOTAL:,33,7,5,0,0,45.0,3.622,0.0,0.0,0.0,3.0,0.0,48.0,,20211
256,,COURSE TOTAL:,49,10,6,0,0,65.0,3.661,0.0,0.0,0.0,2.0,0.0,67.0,,20211
262,,COURSE TOTAL:,67,18,7,1,1,94.0,3.585,0.0,0.0,0.0,1.0,0.0,95.0,,20211
266,,COURSE TOTAL:,28,8,1,0,0,37.0,3.7289999999999996,1.0,0.0,0.0,2.0,0.0,40.0,,20211
272,,COURSE TOTAL:,35,35,16,2,0,88.0,3.134,0.0,0.0,0.0,1.0,0.0,89.0,,20211
276,,COURSE TOTAL:,9,27,3,0,0,39.0,3.153,0.0,0.0,0.0,1.0,0.0,40.0,,20211
282,,COURSE TOTAL:,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,,20211
286,,COURSE TOTAL:,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,,20211
290,,COURSE TOTAL:,8,0,2,0,0,10.0,3.6,0.0,0.0,0.0,0.0,1.0,11.0,,20211
294,,COURSE TOTAL:,13,1,2,0,0,16.0,3.687,0.0,0.0,0.0,1.0,0.0,17.0,,20211
298,,COURSE TOTAL:,39,0,0,0,0,39.0,4.0,1.0,0.0,0.0,0.0,0.0,40.0,,20211
302,,COURSE TOTAL:,11,0,0,0,0,11.0,4.0,3.0,0.0,0.0,0.0,0.0,14.0,,20211
308,,COURSE TOTAL:,14,0,0,0,0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,16.0,,20211
312,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,,20211
316,,COURSE TOTAL:,29,0,0,0,0,29.0,4.0,1.0,0.0,0.0,0.0,0.0,30.0,,20211
320,,COURSE TOTAL:,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,,20211
324,,COURSE TOTAL:,8,0,0,0,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,,20211
328,,COURSE TOTAL:,10,0,0.1,0.2,0.3,10.1,4.000,0.4,0.5,0.6,0.7,0.8,10.2,Unnamed: 0,20211
332,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20211
338,,COURSE TOTAL:,32,0,0,0,0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,32.0,,20211
342,,COURSE TOTAL:,18,2,0,0,0,20.0,3.9,1.0,0.0,0.0,0.0,0.0,21.0,,20211
346,,COURSE TOTAL:,24,1,0,0,0,25.0,3.96,1.0,0.0,0.0,0.0,0.0,26.0,,20211
350,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20211
354,,COURSE TOTAL:,29,4,5,0,1,39.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,39.0,,20211
360,,COURSE TOTAL:,51,14,6,1,5,77.0,3.363,0.0,0.0,0.0,3.0,0.0,80.0,,20211
364,,COURSE TOTAL:,11,7,1,1,0,20.0,3.4,0.0,0.0,0.0,0.0,0.0,20.0,,20211
372,,COURSE TOTAL:,60,10,16,3,5,94.0,3.2439999999999998,0.0,0.0,0.0,1.0,1.0,96.0,,20211
378,,COURSE TOTAL:,64,13,7,1,3,88.0,3.522,0.0,0.0,0.0,0.0,0.0,88.0,,20211
382,,COURSE TOTAL:,18,3,0,0,1,22.0,3.681,0.0,0.0,0.0,0.0,0.0,22.0,,20211
388,,COURSE TOTAL:,36,3,0,0,2,41.0,3.7310000000000003,0.0,0.0,0.0,0.0,0.0,41.0,,20211
392,,COURSE TOTAL:,27,0,0,0,0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,,20211
396,,COURSE TOTAL:,27,0,0,0,0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,,20211
400,,COURSE TOTAL:,20,0,1,0.1,2,23,3.565,0.2,0.3,0.4,0.5,0.6,23.1,Unnamed: 0,20211
404,,COURSE TOTAL:,10,3,0,0,0,13.0,3.7689999999999997,0.0,0.0,0.0,0.0,0.0,13.0,,20211
408,,COURSE TOTAL:,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,,20211
412,,COURSE TOTAL:,30,3,0,0,0,33.0,3.909,0.0,0.0,0.0,0.0,0.0,33.0,,20211
416,,COURSE TOTAL:,15,4,1,0,0,20.0,3.7,0.0,0.0,0.0,0.0,0.0,20.0,,20211
420,,COURSE TOTAL:,13,4,1,0,0,18.0,3.6660000000000004,0.0,0.0,0.0,1.0,0.0,19.0,,20211
424,,COURSE TOTAL:,18,6,1,0,0.1,25,3.680,1.1,0.2,0.3,0.4,0.5,26,Unnamed: 0,20211
428,,COURSE TOTAL:,15,10,0,0,0,25.0,3.6,0.0,0.0,0.0,0.0,0.0,25.0,,20211
432,,COURSE TOTAL:,14,1,0,0,0,15.0,3.9330000000000003,2.0,0.0,0.0,1.0,0.0,18.0,,20211
436,,COURSE TOTAL:,26,1,1,0,1,29.0,3.758,0.0,0.0,0.0,0.0,0.0,29.0,,20211
440,,COURSE TOTAL:,39,6,0,0,1,46.0,3.782,1.0,0.0,0.0,0.0,0.0,47.0,,20211
444,,COURSE TOTAL:,23,0,0,0,0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,,20211
448,,COURSE TOTAL:,8,0,0.1,0.2,0.3,8.1,4.000,0.4,0.5,0.6,0.7,0.8,8.2,Unnamed: 0,20211
452,,COURSE TOTAL:,7,4,1,0,0,12.0,3.5,0.0,0.0,0.0,1.0,0.0,13.0,,20211
456,,COURSE TOTAL:,5,2,0,0,0,7.0,3.714,0.0,0.0,0.0,0.0,0.0,7.0,,20211
460,,COURSE TOTAL:,7,1,0,0,0,8.0,3.875,0.0,0.0,0.0,0.0,0.0,8.0,,20211
464,,COURSE TOTAL:,5,2,0,0,0,7.0,3.714,0.0,0.0,0.0,0.0,0.0,7.0,,20211
482,,COURSE TOTAL:,182,33,7,3,1,226.0,3.734,0.0,0.0,0.0,1.0,0.0,227.0,,20211
486,,COURSE TOTAL:,30,14,7,2,2,55.0,3.236,0.0,0.0,0.0,1.0,0.0,56.0,,20211
490,,COURSE TOTAL:,21,2,2,0,1,26.0,3.615,1.0,0.0,0.0,0.0,0.0,27.0,,20211
496,,COURSE TOTAL:,42,2,0,1,1.1,46,3.804,0.1,0.2,0.3,3,0.4,49,Unnamed: 0,20211
502,,COURSE TOTAL:,42,7,0,0,0,49.0,3.8569999999999998,0.0,0.0,0.0,0.0,0.0,49.0,,20211
506,,COURSE TOTAL:,8,1,0,0,0,9.0,3.888,0.0,0.0,0.0,0.0,0.0,9.0,,20211
510,,COURSE TOTAL:,7,1,1,0,1,10.0,3.3,0.0,0.0,0.0,0.0,0.0,10.0,,20211
514,,COURSE TOTAL:,32,1,0,0,0,33.0,3.969,0.0,0.0,0.0,0.0,0.0,33.0,,20211
518,,COURSE TOTAL:,31,2,0,0,0,33.0,3.9389999999999996,0.0,0.0,0.0,0.0,0.0,33.0,,20211
522,,COURSE TOTAL:,28,5,0,0,0,33.0,3.8480000000000003,0.0,0.0,0.0,0.0,0.0,33.0,,20211
526,,COURSE TOTAL:,31,8,0,0,0,39.0,3.7939999999999996,0.0,0.0,0.0,0.0,0.0,39.0,,20211
530,,COURSE TOTAL:,32,2,0,0,0,34.0,3.9410000000000003,0.0,0.0,0.0,0.0,0.0,34.0,,20211
534,,COURSE TOTAL:,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,,20211
538,,COURSE TOTAL:,34,0,0,0,1,35.0,3.885,0.0,0.0,0.0,0.0,0.0,35.0,,20211
544,,COURSE TOTAL:,38,7,0,0.1,0.2,45,3.844,0.3,0.4,0.5,0.6,0.7,45.1,Unnamed: 0,20211
548,,COURSE TOTAL:,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,,20211
554,,COURSE TOTAL:,9,5,0,0,0,14.0,3.642,0.0,0.0,0.0,0.0,0.0,14.0,,20211
558,,COURSE TOTAL:,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,,20211
562,,COURSE TOTAL:,14,0,0,0,0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,,20211
566,,COURSE TOTAL:,15,0,0,0,0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,,20211
570,,COURSE TOTAL:,5,9,0,0,0,14.0,3.3569999999999998,0.0,0.0,0.0,0.0,0.0,14.0,,20211
574,,COURSE TOTAL:,13,1,0,0,0,14.0,3.928,0.0,0.0,0.0,0.0,0.0,14.0,,20211
578,,COURSE TOTAL:,14,0,0,0,0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,,20211
582,,COURSE TOTAL:,7,8,0,0,0,15.0,3.466,0.0,0.0,0.0,0.0,0.0,15.0,,20211
588,,COURSE TOTAL:,27,2,0,0,0,29.0,3.964,0.0,0.0,0.0,0.0,0.0,29.0,,20211
604,,COURSE TOTAL:,627,64,18,4,9,722.0,3.795,3.0,0.0,0.0,14.0,0.0,739.0,,20211
608,,COURSE TOTAL:,10,1,0,0,0,11.0,3.909,0.0,0.0,0.0,0.0,0.0,11.0,,20211
612,,COURSE TOTAL:,14,5,3,1,0,23.0,3.391,0.0,0.0,0.0,0.0,0.0,23.0,,20211
616,,COURSE TOTAL:,7,0,0,0,1,8.0,3.5,0.0,0.0,0.0,0.0,0.0,8.0,,20211
620,,COURSE TOTAL:,13,0,0,0,0,13.0,4.0,0.0,0.0,0.0,1.0,0.0,14.0,,20211
628,,COURSE TOTAL:,152,33,10,4,1,200.0,3.655,0.0,0.0,0.0,2.0,0.0,202.0,,20211
632,,COURSE TOTAL:,14,4,6,1,0,25.0,3.24,0.0,0.0,0.0,0.0,0.0,25.0,,20211
648,,COURSE TOTAL:,53,31,8,1,0,93.0,3.4619999999999997,0.0,0.0,0.0,3.0,0.0,96.0,,20211
652,,COURSE TOTAL:,31,8,1,0,0.1,40,3.750,0.2,0.3,0.4,1.1,0.5,41,Unnamed: 0,20211
656,,COURSE TOTAL:,31,2,0,0,0,33.0,3.9389999999999996,0.0,0.0,0.0,1.0,0.0,34.0,,20211
664,,COURSE TOTAL:,247,56,13,5,2,323.0,3.674,0.0,0.0,0.0,3.0,0.0,326.0,,20211
676,,COURSE TOTAL:,567,113,12,7,1,700,3.768,0,0.1,0.2,4,19,723,Unnamed: 0,20211
682,,COURSE TOTAL:,201,33,9,1,1,245.0,3.763,0.0,0.0,0.0,5.0,0.0,250.0,,20211
690,,COURSE TOTAL:,42,3,4,2,0,51.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,51.0,,20211
698,,COURSE TOTAL:,142,53,8,1,1,205.0,3.6289999999999996,0.0,0.0,0.0,2.0,0.0,207.0,,20211
702,,COURSE TOTAL:,14,3,1,0,0,18.0,3.722,0.0,0.0,0.0,0.0,0.0,18.0,,20211
712,,COURSE TOTAL:,229,85,15,1,0,330.0,3.642,0.0,0.0,0.0,0.0,0.0,330.0,,20211
722,,COURSE TOTAL:,177,20,5,0,0,202.0,3.8510000000000004,0.0,0.0,0.0,2.0,0.0,204.0,,20211
732,,COURSE TOTAL:,244,50,12,5,7,318.0,3.6319999999999997,1.0,0.0,0.0,2.0,0.0,321.0,,20211
742,,COURSE TOTAL:,159,50,5,0,0,214.0,3.719,0.0,0.0,0.0,1.0,0.0,215.0,,20211
748,,COURSE TOTAL:,478,130,21,2,4,635.0,3.694,0.0,0.0,0.0,4.0,0.0,639.0,,20211
758,,COURSE TOTAL:,172,29,6,2,0,209.0,3.775,1.0,0.0,0.0,0.0,0.0,210.0,,20211
766,,COURSE TOTAL:,177,0,1,0,0,178.0,3.988,0.0,0.0,0.0,3.0,0.0,181.0,,20211
778,,COURSE TOTAL:,111,72,12,0,0.1,195,3.507,0.2,0.3,0.4,1,0.5,196,Unnamed: 0,20211
