,Year-Sem,SECTION,A,B,C,D,F,TOTAL A-F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR,Year-sem
2916,,SPMT-615-700,18,11,0,0,0,29.0,3.62,1.0,0.0,0.0,1.0,0.0,31.0,BALLOULI K,20211
2917,,SPMT-623-699,9,3,0,0,0,12.0,3.75,0.0,0.0,0.0,0.0,0.0,12.0,HUDSON S,20211
2918,,SPMT-623-700,15,8,4,1,0,28,3.321,0.1,0.2,0.3,1.1,0.4,29,HUDSON S,20211
2919,,SPMT-646-699,7,1,0,0,0,8.0,3.875,0.0,0.0,0.0,0.0,0.0,8.0,BREITHAUPT C,20211
2920,,SPMT-646-700,24,3,0,0,0,27.0,3.888,0.0,0.0,0.0,0.0,0.0,27.0,BREITHAUPT C,20211
2921,,SPMT-682-603,8,3,0,0,0,11.0,3.727,0.0,0.0,0.0,0.0,0.0,11.0,LEE H,20211
2922,,SPMT-682-604,8,3,0,0,0,11.0,3.727,0.0,0.0,0.0,0.0,0.0,11.0,LEE H,20211
2923,,EDCI-353-501,16,8,0,0.1,1,25,3.520,1.1,0.2,0.3,2,0.4,28,DIXON L,20211
2924,,EDCI-353-502,18,8,0,0,0,26.0,3.6919999999999997,0.0,0.0,0.0,0.0,0.0,26.0,VIRURU R,20211
2925,,EDCI-353-503,27,1,0,0,0,28.0,3.964,0.0,0.0,0.0,0.0,0.0,28.0,KWOK M,20211
2926,,EDCI-353-504,20,3,3,1,1,28.0,3.428,0.0,0.0,0.0,0.0,0.0,28.0,VIRURU R,20211
2927,,EDCI-354-501,31,0,0,0,0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,31.0,GABBARD A,20211
2928,,EDCI-354-502,34,0,0,1,0,35.0,3.9139999999999997,0.0,0.0,0.0,0.0,0.0,35.0,GABBARD A,20211
2929,,EDCI-354-503,22,10,0,0,0,32.0,3.687,0.0,0.0,0.0,0.0,0.0,32.0,THOMAS R,20211
2930,,EDCI-354-504,26,9,1,0,0,36.0,3.694,0.0,0.0,0.0,0.0,0.0,36.0,THOMAS R,20211
2931,,EDCI-354-505,19,8,1,0,1,29.0,3.517,0.0,0.0,0.0,0.0,0.0,29.0,THOMAS R,20211
2932,,EDCI-354-506,20,8,2,0,0,30.0,3.6,0.0,0.0,0.0,0.0,0.0,30.0,THOMAS R,20211
2933,,EDCI-354-507,33,1,0,0,0,34.0,3.97,0.0,0.0,0.0,0.0,0.0,34.0,SHUMBERA K,20211
2934,,EDCI-365-501,35,6,3,0,1,45,3.644,0.1,0.2,0.3,2,0.4,47,ETCHELLS M,20211
2935,,EDCI-365-503,16,5,0,0,0,21.0,3.761,0.0,0.0,0.0,0.0,0.0,21.0,RIFE K,20211
2936,,EDCI-365-504,25,12,1,0,0,38.0,3.6310000000000002,0.0,0.0,0.0,0.0,0.0,38.0,MCINTUSH K,20211
2937,,EDCI-365-505,35,4,3,0,0,42.0,3.761,0.0,0.0,0.0,0.0,0.0,42.0,ETCHELLS M,20211
2938,,EDCI-601-700,16,0,0,0,0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,VIRURU R,20211
2939,,EDCI-602-700,17,6,0,0,0,23.0,3.739,0.0,0.0,0.0,2.0,5.0,30.0,YOUNG J,20211
2940,,EDCI-603-700,17,2,0,0,0,19.0,3.8939999999999997,2.0,0.0,0.0,0.0,0.0,21.0,DAVIS T,20211
2941,,EDCI-604-600,19,0,0,0,0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,KWOK A,20211
2942,,EDCI-609-700,12,1,0,0,1,14.0,3.642,0.0,0.0,0.0,0.0,0.0,14.0,HUTCHINS S,20211
2943,,EDCI-622-600,6,1,0,0,0,7.0,3.8569999999999998,1.0,0.0,0.0,0.0,0.0,8.0,LI Y,20211
2944,,EDCI-631-700,39,0,0,0,1,40.0,3.9,0.0,0.0,0.0,1.0,0.0,41.0,RACKLEY R,20211
2945,,EDCI-634-700,22,0,1,0,0,23.0,3.9130000000000003,0.0,0.0,0.0,0.0,0.0,23.0,SLATTERY G,20211
2946,,EDCI-636-600,14,0,0,0,0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,HUTCHINS S,20211
2947,,EDCI-636-700,11,3,0,0,0,14.0,3.785,3.0,0.0,0.0,0.0,0.0,17.0,HUTCHINS S,20211
2948,,EDCI-638-700,15,0,0.1,0.2,0.3,15.1,4.000,1,0.4,0.5,0.6,0.7,16,LAUB J,20211
2949,,EDCI-639-700,12,1,0,0,1,14.0,3.642,0.0,0.0,0.0,0.0,0.0,14.0,RAMBO K,20211
2950,,EDCI-643-701,17,0,0,0,1,18.0,3.7769999999999997,0.0,0.0,0.0,0.0,0.0,18.0,WILLIAMS J,20211
2951,,EDCI-644-601,19,0,0,0,0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,MATTHEWS S,20211
2952,,EDCI-644-700,27,0,0,0,0,27.0,4.0,3.0,0.0,0.0,0.0,0.0,30.0,LAUB J,20211
2953,,EDCI-645-601,21,0,0,0,0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,CRAIG C,20211
2954,,EDCI-645-700,14,0,0,0,0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,16.0,DIAZ BELTRAN A,20211
2955,,EDCI-647-600,4,3,0,0.1,1,8,3.125,0.2,0.3,0.4,0.5,16,24,OLSON J,20211
2956,,EDCI-648-700,17,1,0,0,0,18.0,3.944,1.0,0.0,0.0,0.0,0.0,19.0,RECTOR-ARANDA A,20211
2957,,EDCI-656-600,14,1,0,0,0,15.0,3.9330000000000003,0.0,0.0,0.0,0.0,0.0,15.0,KWOK M,20211
2958,,EDCI-658-600,11,0,0,0,0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,JAMES-GALLAWAY A,20211
2959,,EDCI-661-600,18,1,0,0,0,19.0,3.947,0.0,0.0,0.0,1.0,0.0,20.0,VIRURU R,20211
2960,,EDCI-673-700,33,2,0,0,0,35.0,3.9419999999999997,0.0,0.0,0.0,0.0,0.0,35.0,PARKER D,20211
2961,,EDCI-676-700,12,0,0.1,0.2,0.3,12.1,4.000,0.4,0.5,0.6,0.7,0.8,12.2,DAVIS T,20211
2962,,EDCI-677-601,18,1,0,0,0,19.0,3.947,0.0,0.0,0.0,0.0,0.0,19.0,DIXON L,20211
2963,,EDCI-677-700,21,1,0,0,0,22.0,3.9539999999999997,2.0,0.0,0.0,1.0,0.0,25.0,RECTOR-ARANDA A,20211
2964,,EDCI-687-600,8,2,0,0,0,10.0,3.8,0.0,0.0,0.0,0.0,0.0,10.0,RAMBO K,20211
2965,,EDCI-690-700,14,0,0,0,0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,CAPRARO M,20211
2966,,EDCI-711-600,27,0,0,0,0,27.0,4.0,0.0,0.0,0.0,2.0,0.0,29.0,RACKLEY R,20211
2967,,EDCI-722-700,7,3,0,0,0,10.0,3.7,0.0,0.0,0.0,0.0,0.0,10.0,YOUNG J,20211
2968,,EDCI-724-700,17,1,0,0,0,18.0,3.944,0.0,0.0,0.0,0.0,0.0,18.0,YALVAC B,20211
2969,,EDCI-751-700,15,1,0,0,0,16.0,3.937,0.0,0.0,0.0,0.0,0.0,16.0,HUTCHINS S,20211
2970,,INST-222-500,14,1,0,0,0,15.0,3.9330000000000003,0.0,0.0,0.0,0.0,0.0,15.0,CANTRELL E,20211
2971,,INST-222-501,35,1,0,0,0,36.0,3.972,0.0,0.0,0.0,0.0,0.0,36.0,JAMES M,20211
2972,,INST-222-502,34,2,0,0,0,36.0,3.944,0.0,0.0,0.0,2.0,0.0,38.0,AUZENNE-CURL C,20211
2973,,INST-222-503,26,5,0,3,0,34.0,3.588,0.0,0.0,0.0,0.0,0.0,34.0,OGLETREE Q,20211
2974,,INST-222-504,36,2,1,0,0,39.0,3.897,0.0,0.0,0.0,0.0,0.0,39.0,SARPY-SIMPSON C,20211
2975,,INST-222-505,34,0,1,0,0,35.0,3.9419999999999997,0.0,0.0,0.0,0.0,0.0,35.0,DIAZ BELTRAN A,20211
2976,,INST-222-506,29,0,0,0,0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,DIAZ BELTRAN A,20211
2977,,INST-222-507,29,1,0,0,0,30.0,3.966,0.0,0.0,0.0,0.0,0.0,30.0,DIAZ BELTRAN A,20211
2978,,INST-362-901,22,3,0,0,0,25.0,3.88,0.0,0.0,0.0,0.0,0.0,25.0,LYNCH J,20211
2979,,INST-362-902,19,3,2,0,0,24.0,3.708,0.0,0.0,0.0,1.0,0.0,25.0,LYNCH J,20211
2980,,INST-362-903,15,1,0,0,0,16.0,3.937,0.0,0.0,0.0,0.0,0.0,16.0,KARMANIOLOU S,20211
2981,,INST-362-905,14,1,0,0,1,16.0,3.687,0.0,0.0,0.0,0.0,0.0,16.0,KARMANIOLOU S,20211
2982,,INST-362-906,15,0,0,0,0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,KARMANIOLOU S,20211
2983,,INST-362-908,20,3,0,0,0,23.0,3.8689999999999998,0.0,0.0,0.0,0.0,0.0,23.0,LYNCH J,20211
2984,,INST-363-504,25,1,1,0,0,27.0,3.888,0.0,0.0,0.0,0.0,0.0,27.0,LYNCH J,20211
2985,,INST-363-591,33,1,1,0,0,35.0,3.9139999999999997,0.0,0.0,0.0,0.0,0.0,35.0,NESHYBA M,20211
2986,,INST-363-592,33,0,1,0,0,34.0,3.9410000000000003,0.0,0.0,0.0,1.0,0.0,35.0,WALICHOWSKI M,20211
2987,,MASC-320-501,25,11,1,0,0,37.0,3.648,0.0,0.0,0.0,0.0,0.0,37.0,OLSON J,20211
2988,,MASC-320-502,34,4,0,0.1,1,39,3.794,0.2,0.3,0.4,0.5,0.6,39.1,SINGLETON J,20211
2989,,MASC-320-503,31,6,1,0,0,38.0,3.7889999999999997,0.0,0.0,0.0,2.0,0.0,40.0,SINGLETON J,20211
2990,,MASC-320-504,37,2,1,0,0,40.0,3.9,0.0,0.0,0.0,0.0,0.0,40.0,YALVAC B,20211
2991,,MASC-320-505,21,8,1,0,0,30.0,3.6660000000000004,0.0,0.0,0.0,0.0,0.0,30.0,FLEMING K,20211
2992,,MASC-351-500,22,6,4,0,1,33.0,3.4539999999999997,1.0,0.0,0.0,0.0,0.0,34.0,CRAFT A,20211
2993,,MASC-351-501,32,6,1,0,0,39.0,3.7939999999999996,0.0,0.0,0.0,0.0,0.0,39.0,BARRETT J,20211
2994,,MASC-351-502,23,5,2,0,0,30.0,3.7,0.0,0.0,0.0,0.0,0.0,30.0,WELDER R,20211
2995,,MASC-351-503,25,4,3,2,0,34.0,3.529,0.0,0.0,0.0,0.0,0.0,34.0,BEVAN D,20211
2996,,MASC-351-504,12,8,3,2,1,26.0,3.076,0.0,0.0,0.0,0.0,0.0,26.0,LI Y,20211
2997,,MASC-420-501,21,5,0,2,0,28.0,3.6069999999999998,1.0,0.0,0.0,1.0,0.0,30.0,SINGLETON J,20211
2998,,MASC-420-502,15,3,0,0,2,20.0,3.45,0.0,0.0,0.0,0.0,0.0,20.0,SINGLETON J,20211
2999,,MASC-420-504,24,6,1,0,0.1,31,3.741,0.2,0.3,0.4,0.5,0.6,31.1,RAVEN S,20211
3000,,MASC-450-501,18,0,0,0,0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,FLEMING K,20211
3001,,MEFB-450-502,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,HAMMER J,20211
3002,,MEFB-452-502,9,0,1,0,0,10.0,3.8,0.0,0.0,0.0,0.0,0.0,10.0,ASHLEY C,20211
3003,,MEFB-452-503,16,2,0,0,0,18.0,3.888,0.0,0.0,0.0,0.0,0.0,18.0,ASHLEY C,20211
3004,,MEFB-460-503,18,0,0,0,0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,PARKER D,20211
3005,,MEFB-470-503,18,0,0,0,0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,OLSON A,20211
3006,,RDNG-351-500,21,12,0,0,0,33.0,3.636,0.0,0.0,0.0,2.0,0.0,35.0,RUPLEY W,20211
3007,,RDNG-351-502,25,5,0,0,0,30.0,3.833,1.0,0.0,0.0,0.0,0.0,31.0,MOORE K,20211
3008,,RDNG-351-503,22,6,3,0,0,31.0,3.612,0.0,0.0,0.0,0.0,0.0,31.0,RUPLEY W,20211
3009,,RDNG-371-901,21,1,0,0,0,22.0,3.9539999999999997,0.0,0.0,0.0,0.0,0.0,22.0,FIELDS S,20211
3010,,RDNG-371-902,19,2,0,0,0,21.0,3.904,0.0,0.0,0.0,1.0,0.0,22.0,FIELDS S,20211
3011,,RDNG-372-901,18,0,0,1,0,19.0,3.842,0.0,0.0,0.0,2.0,0.0,21.0,FIELDS S,20211
3012,,RDNG-372-904,19,4,1,0,0,24.0,3.75,1.0,0.0,0.0,0.0,0.0,25.0,OWENS J,20211
3013,,RDNG-373-900,23,2,3,0,1,29.0,3.5860000000000003,0.0,0.0,0.0,0.0,0.0,29.0,PENTON A,20211
3014,,RDNG-373-901,23,3,2,0,0.1,28,3.750,0.2,0.3,0.4,1,0.5,29,MATTHEWS S,20211
3015,,RDNG-373-902,24,3,0,0,0,27.0,3.888,0.0,0.0,0.0,0.0,0.0,27.0,MATTHEWS S,20211
3016,,RDNG-373-903,24,1,0,0,1,26.0,3.807,0.0,0.0,0.0,0.0,0.0,26.0,STILES M,20211
3017,,RDNG-465-501,32,2,0,0,0,34.0,3.9410000000000003,0.0,0.0,0.0,1.0,0.0,35.0,FIELDS S,20211
3018,,RDNG-467-501,37,5,1,0,0,43.0,3.8369999999999997,0.0,0.0,0.0,0.0,0.0,43.0,KWOK M,20211
3019,,RDNG-467-503,36,5,0,0,0,41.0,3.878,0.0,0.0,0.0,0.0,0.0,41.0,RACKLEY R,20211
3020,,RDNG-468-503,15,14,2,1,0,32.0,3.343,0.0,0.0,0.0,0.0,0.0,32.0,HAN B,20211
3021,,RDNG-468-504,19,7,3,0,0,29.0,3.551,0.0,0.0,0.0,2.0,0.0,31.0,WILKINS G,20211
3022,,RDNG-468-505,24,5,2,0,0,31.0,3.7089999999999996,0.0,0.0,0.0,0.0,0.0,31.0,CANTRELL E,20211
3023,,RDNG-468-506,23,4,4,0,0,31.0,3.612,2.0,0.0,0.0,0.0,0.0,33.0,CANTRELL E,20211
3024,,RDNG-470-502,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,MATTHEWS S,20211
3025,,RDNG-473-500,28,4,1,0,2,35.0,3.6,0.0,0.0,0.0,0.0,0.0,35.0,STILES M,20211
3026,,RDNG-473-501,14,8,7,0,1,30.0,3.133,0.0,0.0,0.0,3.0,0.0,33.0,WILKINS G,20211
3027,,RDNG-473-502,28,3,1,0,0,32.0,3.843,0.0,0.0,0.0,1.0,0.0,33.0,STILES M,20211
3028,,RDNG-473-503,15,8,5,0,0,28.0,3.3569999999999998,0.0,0.0,0.0,2.0,0.0,30.0,WILKINS G,20211
3029,,RDNG-490-502,9,1,0,0,0,10.0,3.9,0.0,0.0,0.0,0.0,0.0,10.0,KWOK M,20211
3030,,RDNG-490-503,17,1,0,0,0,18.0,3.944,0.0,0.0,0.0,0.0,0.0,18.0,MCKEOWN D,20211
3031,,RDNG-603-700,23,3,0,0,0,26.0,3.884,0.0,0.0,0.0,0.0,0.0,26.0,JOSHI R,20211
3032,,RDNG-605-700,10,6,0,0,0,16.0,3.625,2.0,0.0,0.0,0.0,0.0,18.0,WILKINS G,20211
3033,,RDNG-609-700,27,0,0,0,0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,CANTRELL E,20211
3034,,RDNG-630-700,23,2,0,0,0,25.0,3.92,0.0,0.0,0.0,0.0,0.0,25.0,JOSHI R,20211
3035,,RDNG-634-600,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,WIJEKUMAR K,20211
3036,,TEED-682-700,29,0,0,0,0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,KELLY L,20211
3037,,TEFB-273-501,26,3,0,2,0,31.0,3.7089999999999996,0.0,0.0,0.0,2.0,0.0,33.0,OGLETREE Q,20211
3038,,TEFB-273-502,29,2,0,1,0.1,32,3.843,0.2,0.3,0.4,1.1,0.5,33,OGLETREE Q,20211
3039,,TEFB-273-504,27,2,1,1,0,31.0,3.7739999999999996,0.0,0.0,0.0,1.0,0.0,32.0,OGLETREE Q,20211
3040,,TEFB-324-502,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,PARKER D,20211
3041,,TEFB-324-503,8,1,0,0,0,9.0,3.888,0.0,0.0,0.0,0.0,0.0,9.0,PARKER D,20211
3042,,TEFB-324-504,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,PARKER D,20211
3043,,TEFB-324-505,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,PARKER D,20211
3044,,TEFB-324-506,5,1,0,0,0,6.0,3.833,0.0,0.0,0.0,0.0,0.0,6.0,PARKER D,20211
3045,,TEFB-324-507,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,PARKER D,20211
3046,,TEFB-324-508,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,PARKER D,20211
3047,,TEFB-324-509,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,PARKER D,20211
3048,,TEFB-324-510,23,2,0,0,0,25.0,3.92,0.0,0.0,0.0,0.0,0.0,25.0,PARKER D,20211
3049,,TEFB-371-501,33,1,0,0.1,0.2,34,3.970,0.3,0.4,0.5,0.6,0.7,34.1,SHUMBERA K,20211
3050,,TEFB-371-502,34,0,0,0,1,35.0,3.885,0.0,0.0,0.0,0.0,0.0,35.0,SHUMBERA K,20211
3051,,TEFB-371-503,34,0,0,0,0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,GABBARD A,20211
3052,,TEFB-371-504,35,0,1,0,0,36.0,3.944,0.0,0.0,0.0,0.0,0.0,36.0,SHUMBERA K,20211
3053,,TEFB-371-505,30,0,0,0,0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0,LAUB J,20211
3054,,TEFB-371-506,30,0,0,0,0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0,LAUB J,20211
3055,,TEFB-371-507,36,0,0,0,0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,GABBARD A,20211
3056,,TEFB-406-506,4,0,1,0,0,5.0,3.6,0.0,0.0,0.0,0.0,0.0,5.0,OLSON A,20211
3057,,TEFB-410-501,35,5,2,0,0,42.0,3.785,0.0,0.0,0.0,0.0,0.0,42.0,HAMMER J,20211
3058,,TEFB-410-503,40,2,0,0,0,42.0,3.952,0.0,0.0,0.0,0.0,0.0,42.0,GRIFFITH K,20211
3059,,TEFB-412-501,39,2,1,0,0.1,42,3.904,00,Unnamed: 0,0.2,0.3,0.4,42.1,BARRETT J,20211
3060,,TEFB-412-503,40,2,0,0,0,42.0,3.952,00,,0.0,0.0,0.0,42.0,BARRETT J,20211
3061,,TEFB-413-501,43,0,0,0,0,43.0,4.0,00,,0.0,0.0,0.0,43.0,KELLY L,20211
3062,,TEFB-413-503,40,0,0,0,0,40.0,4.0,00,,0.0,0.0,1.0,41.0,KELLY L,20211
3063,,EDAD-605-700,33,4,0,0.1,0.2,37,3.891,3,0.3,0.4,0.5,0.6,40,IRBY B,20212
3064,,EDAD-606-700,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,FAHRENWALD C,20212
3065,,EDAD-608-700,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,POENITZSCH N,20212
3066,,EDAD-609-700,10,0,0,0,0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,POENITZSCH N,20212
3067,,EDAD-619-300,16,0,0,0,0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,WEBB-JOHNSON G,20212
3068,,EDAD-624-700,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,FAHRENWALD C,20212
3069,,EDAD-635-700,9,1,0,0.1,0.2,10,3.900,0.3,0.4,0.5,0.6,0.7,10.1,SAAVEDRA A,20212
3070,,EDAD-653-300,7,0,0,0,0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,MADSEN J,20212
3071,,EDAD-669-300,12,3,0,0,0,15.0,3.8,2.0,0.0,0.0,0.0,0.0,17.0,BAILEY K,20212
3072,,EDAD-687-700,39,1,0,0,0,40.0,3.975,0.0,0.0,0.0,0.0,0.0,40.0,WEBB-JOHNSON G,20212
3073,,EDAD-689-300,12,0,0,0,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,SALAZAR C,20212
3074,,EHRD-203-701,17,4,2,1,1,25.0,3.4,0.0,0.0,0.0,0.0,0.0,25.0,COLE S,20212
3075,,EHRD-210-700,13,5,0,0.1,0.2,18,3.722,0.3,0.4,0.5,0.6,0.7,18.1,COLE S,20212
3076,,EHRD-315-700,7,4,3,0,2,16.0,2.875,0.0,0.0,0.0,1.0,0.0,17.0,MARK C,20212
3077,,EHRD-371-700,17,2,0,0,1,20.0,3.7,0.0,0.0,0.0,0.0,0.0,20.0,BAILEY K,20212
3078,,EHRD-372-700,19,5,3,1,0,28.0,3.5,1.0,0.0,0.0,0.0,0.0,29.0,MUYIA M,20212
3079,,EHRD-374-700,21,6,2,0,0,29.0,3.655,0.0,0.0,0.0,0.0,0.0,29.0,MUYIA M,20212
3080,,EHRD-391-700,4,11,13,6,4,38.0,2.131,0.0,0.0,0.0,1.0,0.0,39.0,SANDLIN J,20212
3081,,EHRD-405-700,24,11,1,0,0.1,36,3.638,0.2,0.3,0.4,0.5,0.6,36.1,FERGUSON-CAMMARATA,20212
3082,,EHRD-408-700,13,0,2,0,0,15.0,3.733,0.0,0.0,0.0,0.0,0.0,15.0,SANDLIN J,20212
3083,,EHRD-477-700,16,3,3,0,1,23.0,3.4339999999999997,0.0,0.0,0.0,0.0,0.0,23.0,SMITH B,20212
3084,,EHRD-481-199,18,0,0,0,1,19.0,3.7889999999999997,0.0,0.0,0.0,0.0,0.0,19.0,FOWLER R,20212
3085,,EHRD-490-700,2,11,11,2,1,27.0,2.407,0.0,0.0,0.0,0.0,0.0,27.0,SANDLIN J,20212
3086,,EHRD-490-701,21,11,1,0,0,33.0,3.6060000000000003,0.0,0.0,0.0,0.0,0.0,33.0,HWANG J,20212
3087,,EHRD-618-700,17,0,0,0,0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,DIRANI K,20212
3088,,EHRD-622-700,26,2,0,0,0,28.0,3.928,0.0,0.0,0.0,0.0,0.0,28.0,WANG J,20212
3089,,EHRD-627-700,25,0,0,0,0,25.0,4.0,1.0,0.0,0.0,0.0,0.0,26.0,DIRANI K,20212
3090,,EHRD-630-700,22,1,0,0,0,23.0,3.9560000000000004,0.0,0.0,0.0,0.0,0.0,23.0,KIM J,20212
3091,,EHRD-689-700,9,0,0,0,0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,10.0,BEYERLEIN M,20212
3092,,TCMG-274-700,4,3,1,0,0,8.0,3.375,0.0,0.0,0.0,1.0,0.0,9.0,WORKMAN M,20212
3093,,TCMG-308-700,31,8,0,0,1,40.0,3.7,0.0,0.0,0.0,0.0,0.0,40.0,MAI B,20212
3094,,TCMG-402-700,4,7,9,0,1,21.0,2.6189999999999998,0.0,0.0,0.0,1.0,0.0,22.0,MARK C,20212
3095,,TCMG-402-701,8,6,3,1,4,22.0,2.59,0.0,0.0,0.0,0.0,0.0,22.0,MARK C,20212
3096,,DEPARTMENT TOTAL:,504,109,54,11,17,695.0,3.542,7.0,0.0,0.0,5.0,0.0,707.0,,20212
3097,,BIED-616-700,14,5,0,0.1,0.2,19,3.736,1,0.3,0.4,0.5,0.6,20,GUERRERO C,20212
3098,,BIED-685-700,6,0,0,0,0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,RIVERA H,20212
3099,,BIED-689-100,33,0,0,0,0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,ESLAMI Z,20212
3100,,CPSY-600-700,25,0,0,1,0,26.0,3.884,0.0,0.0,0.0,0.0,0.0,26.0,MCCORMICK A,20212
3101,,CPSY-603-700,27,0,0,0,0,27.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,BLAKE J,20212
3102,,CPSY-630-700,25,2,0,0,0,27.0,3.925,1.0,0.0,0.0,0.0,0.0,28.0,MCCORMICK A,20212
3103,,CPSY-632-200,12,0,0.1,0.2,0.3,12.1,4.000,0.4,0.5,0.6,0.7,0.8,12.2,OJEDA L,20212
3104,,CPSY-683-300,7,0,0,0,0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,RIDLEY C,20212
3105,,CPSY-683-343,5,0,0,0,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,MCCORD C,20212
3106,,EDTC-631-700,15,6,0,0,0,21.0,3.714,0.0,0.0,0.0,0.0,0.0,21.0,SWEANY N,20212
3107,,EDTC-646-700,23,2,0,0,0,25.0,3.92,0.0,0.0,0.0,1.0,0.0,26.0,MCCORKLE S,20212
3108,,EPSY-431-700,42,9,0,0,0,51.0,3.823,0.0,0.0,0.0,0.0,0.0,51.0,RAMOS GARCIMARTIN H,20212
3109,,EPSY-435-700,43,8,5,0,1,57.0,3.614,0.0,0.0,0.0,1.0,0.0,58.0,RAMOS S,20212
3110,,EPSY-435-701,39,7,5,0,2,53,3.528,0.1,0.2,0.3,2.1,0.4,55,RAMOS S,20212
3111,,EPSY-604-700,27,2,0,0,0,29.0,3.931,1.0,0.0,0.0,0.0,0.0,30.0,OJEDA L,20212
3112,,EPSY-644-199,19,0,0,0,0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,LEE K,20212
3113,,EPSY-647-100,13,2,0,0,0,15.0,3.866,0.0,0.0,0.0,1.0,0.0,16.0,RIDLEY C,20212
3114,,EPSY-652-100,15,0,0,0,0,15.0,4.0,0.0,0.0,0.0,2.0,0.0,17.0,KWOK O,20212
3115,,EPSY-673-700,39,1,1,0,3,44.0,3.659,0.0,0.0,0.0,0.0,0.0,44.0,JUNTUNE J,20212
3116,,EPSY-689-700,14,5,0,0.1,0.2,19,3.736,0.3,0.4,0.5,0.6,0.7,19.1,WALICHOWSKI M,20212
3117,,INST-210-701,24,6,1,1,0,32.0,3.656,0.0,0.0,0.0,0.0,0.0,32.0,DULAS H,20212
3118,,INST-301-700,19,3,2,0,4,28.0,3.178,0.0,0.0,0.0,1.0,0.0,29.0,RAMOS GARCIMARTIN H,20212
3119,,INST-362-700,25,3,0,0,2,30.0,3.633,0.0,0.0,0.0,0.0,0.0,30.0,LYNCH J,20212
3120,,INST-362-701,14,2,0,0,1,17.0,3.647,2.0,0.0,0.0,1.0,0.0,20.0,WALICHOWSKI M,20212
3121,,INST-363-700,29,12,1,0,1,43.0,3.5810000000000004,0.0,0.0,0.0,3.0,0.0,46.0,NESHYBA M,20212
3122,,INST-363-701,31,6,2,0,3,42.0,3.4760000000000004,0.0,0.0,0.0,3.0,0.0,45.0,WALICHOWSKI M,20212
3123,,SPED-601-701,27,1,0,0.1,0.2,28,3.964,0.3,0.4,0.5,0.6,0.7,28.1,MCCORMICK A,20212
3124,,SPED-628-700,32,2,0,0,0,34.0,3.9410000000000003,0.0,0.0,0.0,0.0,0.0,34.0,MONTAGUE M,20212
3125,,SPED-632-700,35,1,0,0,0,36.0,3.972,0.0,0.0,0.0,0.0,0.0,36.0,GILSON C,20212
